Timestamp,GSR Value (uS)
2025-05-22 20:18:36.579,6.46
2025-05-22 20:18:36.699,6.46
2025-05-22 20:18:36.879,6.46
2025-05-22 20:18:37.000,6.46
2025-05-22 20:18:37.179,6.27
2025-05-22 20:18:37.300,6.15
2025-05-22 20:18:37.479,6.09
2025-05-22 20:18:37.600,6.03
2025-05-22 20:18:37.779,5.9
2025-05-22 20:18:38.019,5.84
2025-05-22 20:18:38.079,5.84
2025-05-22 20:18:38.259,5.66
2025-05-22 20:18:38.379,5.6
2025-05-22 20:18:38.559,5.48
2025-05-22 20:18:38.739,5.48
2025-05-22 20:18:38.860,5.6
2025-05-22 20:18:38.979,5.66
2025-05-22 20:18:39.159,5.84
2025-05-22 20:18:39.279,5.97
2025-05-22 20:18:39.459,6.03
2025-05-22 20:18:39.639,6.21
2025-05-22 20:18:39.759,6.27
2025-05-22 20:18:39.939,6.33
2025-05-22 20:18:40.059,6.33
2025-05-22 20:18:40.239,6.27
2025-05-22 20:18:40.359,6.27
2025-05-22 20:18:40.539,6.27
2025-05-22 20:18:40.659,6.27
2025-05-22 20:18:40.839,6.21
2025-05-22 20:18:40.959,6.21
2025-05-22 20:18:41.140,6.21
2025-05-22 20:18:41.319,6.21
2025-05-22 20:18:41.439,6.27
2025-05-22 20:18:41.619,6.27
2025-05-22 20:18:41.739,6.27
2025-05-22 20:18:41.919,6.33
2025-05-22 20:18:42.039,6.39
2025-05-22 20:18:42.219,6.39
2025-05-22 20:18:42.339,6.46
2025-05-22 20:18:42.519,6.39
2025-05-22 20:18:42.640,6.39
2025-05-22 20:18:42.819,6.39
2025-05-22 20:18:42.939,6.33
2025-05-22 20:18:43.119,6.33
2025-05-22 20:18:43.299,6.27
2025-05-22 20:18:43.419,6.33
2025-05-22 20:18:43.600,6.33
2025-05-22 20:18:43.719,6.39
2025-05-22 20:18:43.959,6.46
2025-05-22 20:18:44.019,6.58
2025-05-22 20:18:44.199,6.58
2025-05-22 20:18:44.319,6.52
2025-05-22 20:18:44.499,6.46
2025-05-22 20:18:44.679,6.39
2025-05-22 20:18:44.799,6.33
2025-05-22 20:18:44.919,6.39
2025-05-22 20:18:45.099,6.52
2025-05-22 20:18:45.279,6.58
2025-05-22 20:18:45.400,6.58
2025-05-22 20:18:45.579,6.64
2025-05-22 20:18:45.700,6.64
2025-05-22 20:18:45.879,6.64
2025-05-22 20:18:46.000,6.7
2025-05-22 20:18:46.180,6.7
2025-05-22 20:18:46.299,6.77
2025-05-22 20:18:46.479,6.77
2025-05-22 20:18:46.599,6.77
2025-05-22 20:18:46.779,6.77
2025-05-22 20:18:46.900,6.77
2025-05-22 20:18:47.079,6.77
2025-05-22 20:18:47.199,6.77
2025-05-22 20:18:47.439,6.77
2025-05-22 20:18:47.500,6.7
2025-05-22 20:18:47.679,6.7
2025-05-22 20:18:47.799,6.64
2025-05-22 20:18:47.979,6.64
2025-05-22 20:18:48.159,6.64
2025-05-22 20:18:48.279,6.64
2025-05-22 20:18:48.459,6.64
2025-05-22 20:18:48.579,6.7
2025-05-22 20:18:48.759,6.7
2025-05-22 20:18:48.879,6.77
2025-05-22 20:18:49.059,6.7
2025-05-22 20:18:49.239,6.77
2025-05-22 20:18:49.359,6.83
2025-05-22 20:18:49.479,6.83
2025-05-22 20:18:49.659,6.83
2025-05-22 20:18:49.779,6.83
2025-05-22 20:18:49.960,6.83
2025-05-22 20:18:50.079,6.83
2025-05-22 20:18:50.259,6.83
2025-05-22 20:18:50.439,6.89
2025-05-22 20:18:50.619,6.89
2025-05-22 20:18:50.739,6.83
2025-05-22 20:18:50.860,6.89
2025-05-22 20:18:51.040,6.89
2025-05-22 20:18:51.159,6.89
2025-05-22 20:18:51.339,6.95
2025-05-22 20:18:51.459,6.95
2025-05-22 20:18:51.639,6.95
2025-05-22 20:18:51.819,6.95
2025-05-22 20:18:51.940,6.95
2025-05-22 20:18:52.119,6.95
2025-05-22 20:18:52.240,6.95
2025-05-22 20:18:52.419,7.02
2025-05-22 20:18:52.539,7.27
2025-05-22 20:18:52.719,8.37
2025-05-22 20:18:52.839,8.44
2025-05-22 20:18:53.019,7.85
2025-05-22 20:18:53.200,7.72
2025-05-22 20:18:53.319,8.31
2025-05-22 20:18:53.500,8.9
2025-05-22 20:18:53.619,9.45
2025-05-22 20:18:53.800,9.45
2025-05-22 20:18:53.919,9.17
2025-05-22 20:18:54.099,9.11
2025-05-22 20:18:54.219,9.11
2025-05-22 20:18:54.401,8.44
2025-05-22 20:18:54.519,7.91
2025-05-22 20:18:54.699,8.57
2025-05-22 20:18:54.819,8.17
2025-05-22 20:18:55.000,7.91
2025-05-22 20:18:55.119,8.84
2025-05-22 20:18:55.300,8.84
2025-05-22 20:18:55.481,9.38
2025-05-22 20:18:55.599,9.31
2025-05-22 20:18:55.839,9.17
2025-05-22 20:18:55.901,9.38
2025-05-22 20:18:56.080,9.31
2025-05-22 20:18:56.199,9.11
2025-05-22 20:18:56.379,9.04
2025-05-22 20:18:56.559,9.11
2025-05-22 20:18:56.679,9.11
2025-05-22 20:18:56.799,8.17
2025-05-22 20:18:56.979,7.4
2025-05-22 20:18:57.099,7.21
2025-05-22 20:18:57.279,7.33
2025-05-22 20:18:57.399,7.91
2025-05-22 20:18:57.580,8.5
2025-05-22 20:18:57.699,8.31
2025-05-22 20:18:57.879,8.11
2025-05-22 20:18:58.059,7.98
2025-05-22 20:18:58.179,7.4
2025-05-22 20:18:58.359,8.37
2025-05-22 20:18:58.479,8.64
2025-05-22 20:18:58.660,7.59
2025-05-22 20:18:58.779,7.27
2025-05-22 20:18:58.960,7.91
2025-05-22 20:18:59.079,9.04
2025-05-22 20:18:59.259,9.17
2025-05-22 20:18:59.384,8.37
2025-05-22 20:18:59.560,7.46
2025-05-22 20:18:59.739,7.21
2025-05-22 20:18:59.860,7.02
2025-05-22 20:19:00.039,6.77
2025-05-22 20:19:00.159,6.46
2025-05-22 20:19:00.339,6.03
2025-05-22 20:19:00.459,5.84
2025-05-22 20:19:00.639,5.6
2025-05-22 20:19:00.759,5.31
2025-05-22 20:19:00.939,6.52
2025-05-22 20:19:01.059,6.58
2025-05-22 20:19:01.239,6.52
2025-05-22 20:19:01.359,2.98
2025-05-22 20:19:01.539,1.91
2025-05-22 20:19:01.659,1.65
2025-05-22 20:19:01.839,1.6
2025-05-22 20:19:01.959,1.65
2025-05-22 20:19:02.140,1.6
2025-05-22 20:19:02.319,1.65
2025-05-22 20:19:02.439,1.6
2025-05-22 20:19:02.620,1.7
2025-05-22 20:19:02.739,2.12
2025-05-22 20:19:02.919,1.14
2025-05-22 20:19:03.039,0.0
2025-05-22 20:19:03.219,-0.19
2025-05-22 20:19:03.339,-0.24
2025-05-22 20:19:03.519,-0.24
2025-05-22 20:19:03.639,-0.24
2025-05-22 20:19:03.819,-0.24
2025-05-22 20:19:04.000,-0.29
2025-05-22 20:19:04.119,-0.29
2025-05-22 20:19:04.299,-0.29
2025-05-22 20:19:04.419,-0.29
2025-05-22 20:19:04.599,-0.29
2025-05-22 20:19:04.719,-0.29
2025-05-22 20:19:04.900,-0.24
2025-05-22 20:19:05.019,-0.29
2025-05-22 20:19:05.199,-0.24
2025-05-22 20:19:05.379,-0.24
2025-05-22 20:19:05.500,-0.29
2025-05-22 20:19:05.679,-0.24
2025-05-22 20:19:05.799,-0.29
2025-05-22 20:19:05.979,-0.29
2025-05-22 20:19:06.099,-0.29
2025-05-22 20:19:06.279,-0.29
2025-05-22 20:19:06.399,-0.29
2025-05-22 20:19:06.579,-0.29
2025-05-22 20:19:06.700,-0.24
2025-05-22 20:19:06.879,-0.24
2025-05-22 20:19:06.999,-0.29
2025-05-22 20:19:07.179,-0.29
2025-05-22 20:19:07.359,-0.29
2025-05-22 20:19:07.479,-0.29
2025-05-22 20:19:07.659,-0.24
2025-05-22 20:19:07.779,-0.29
2025-05-22 20:19:07.959,-0.29
2025-05-22 20:19:08.079,-0.24
2025-05-22 20:19:08.259,-0.24
2025-05-22 20:19:08.380,-0.24
2025-05-22 20:19:08.559,-0.29
2025-05-22 20:19:08.739,-0.24
2025-05-22 20:19:08.859,-0.24
2025-05-22 20:19:09.039,-0.29
2025-05-22 20:19:09.159,-0.29
2025-05-22 20:19:09.339,-0.24
2025-05-22 20:19:09.459,-0.29
2025-05-22 20:19:09.639,-0.24
2025-05-22 20:19:09.819,-0.24
2025-05-22 20:19:09.939,-0.29
2025-05-22 20:19:10.119,-0.24
2025-05-22 20:19:10.239,-0.29
2025-05-22 20:19:10.479,-0.29
2025-05-22 20:19:10.539,-0.24
2025-05-22 20:19:10.719,-0.24
2025-05-22 20:19:10.839,-0.24
2025-05-22 20:19:11.019,-0.29
2025-05-22 20:19:11.200,-0.29
2025-05-22 20:19:11.319,-0.24
2025-05-22 20:19:11.499,-0.29
2025-05-22 20:19:11.619,-0.29
2025-05-22 20:19:11.801,-0.24
2025-05-22 20:19:11.919,-0.29
2025-05-22 20:19:12.099,-0.29
2025-05-22 20:19:12.219,-0.29
2025-05-22 20:19:12.399,-0.29
2025-05-22 20:19:12.580,-0.29
2025-05-22 20:19:12.699,-0.29
2025-05-22 20:19:12.966,-0.29
2025-05-22 20:19:13.142,-0.29
2025-05-22 20:19:13.291,-0.24
2025-05-22 20:19:13.316,-0.24
2025-05-22 20:19:13.479,-0.29
2025-05-22 20:19:13.659,-0.29
2025-05-22 20:19:13.779,-0.24
2025-05-22 20:19:13.959,-0.24
2025-05-22 20:19:14.079,-0.24
2025-05-22 20:19:14.259,-0.29
2025-05-22 20:19:14.380,-0.29
2025-05-22 20:19:14.559,-0.24
2025-05-22 20:19:14.679,-0.29
2025-05-22 20:19:14.859,-0.24
2025-05-22 20:19:15.039,-0.29
2025-05-22 20:19:15.159,-0.24
2025-05-22 20:19:15.399,-0.24
2025-05-22 20:19:15.459,-0.29
2025-05-22 20:19:15.639,-0.24
2025-05-22 20:19:15.759,-0.29
2025-05-22 20:19:15.940,-0.34
2025-05-22 20:19:16.059,-0.29
2025-05-22 20:19:16.239,-0.24
2025-05-22 20:19:16.419,-0.29
2025-05-22 20:19:16.539,-0.29
2025-05-22 20:19:16.720,-0.29
2025-05-22 20:19:16.839,-0.29
2025-05-22 20:19:17.019,-0.29
2025-05-22 20:19:17.139,-0.29
2025-05-22 20:19:17.320,-0.29
2025-05-22 20:19:17.439,-0.24
2025-05-22 20:19:17.619,-0.29
2025-05-22 20:19:17.740,-0.29
2025-05-22 20:19:17.920,-0.29
2025-05-22 20:19:18.039,-0.24
2025-05-22 20:19:18.220,-0.29
2025-05-22 20:19:18.399,-0.24
2025-05-22 20:19:18.520,-0.29
2025-05-22 20:19:18.699,-0.24
2025-05-22 20:19:18.880,-0.29
2025-05-22 20:19:18.999,-0.29
2025-05-22 20:19:19.119,-0.29
2025-05-22 20:19:19.299,-0.24
2025-05-22 20:19:19.419,-0.24
2025-05-22 20:19:19.599,-0.24
2025-05-22 20:19:19.719,-0.29
2025-05-22 20:19:19.899,-0.29
2025-05-22 20:19:20.020,-0.29
2025-05-22 20:19:20.199,-0.29
2025-05-22 20:19:20.380,-0.29
2025-05-22 20:19:20.499,-0.29
2025-05-22 20:19:20.680,-0.24
2025-05-22 20:19:20.800,-0.24
2025-05-22 20:19:20.980,-0.29
2025-05-22 20:19:21.100,-0.24
2025-05-22 20:19:21.339,-0.24
2025-05-22 20:19:21.399,-0.29
2025-05-22 20:19:21.580,-0.24
2025-05-22 20:19:21.700,-0.29
2025-05-22 20:19:21.880,-0.29
2025-05-22 20:19:22.059,-0.24
2025-05-22 20:19:22.180,-0.24
2025-05-22 20:19:22.360,-0.29
2025-05-22 20:19:22.480,-0.24
2025-05-22 20:19:22.660,-0.29
2025-05-22 20:19:22.779,-0.29
2025-05-22 20:19:22.959,-0.29
2025-05-22 20:19:23.139,-0.29
2025-05-22 20:19:23.260,-0.29
2025-05-22 20:19:23.439,-0.29
2025-05-22 20:19:23.560,-0.24
2025-05-22 20:19:23.739,-0.24
2025-05-22 20:19:23.859,-0.29
2025-05-22 20:19:24.099,-0.24
2025-05-22 20:19:24.219,-0.29
2025-05-22 20:19:24.339,-0.24
2025-05-22 20:19:24.459,-0.29
2025-05-22 20:19:24.639,-0.24
2025-05-22 20:19:24.819,-0.29
2025-05-22 20:19:24.939,-0.29
2025-05-22 20:19:25.120,-0.24
2025-05-22 20:19:25.239,-0.29
2025-05-22 20:19:25.419,-0.29
2025-05-22 20:19:25.539,-0.29
2025-05-22 20:19:25.720,-0.24
2025-05-22 20:19:25.840,-0.29
2025-05-22 20:19:26.020,-0.24
2025-05-22 20:19:26.140,-0.29
2025-05-22 20:19:26.320,-0.29
2025-05-22 20:19:26.560,-0.29
2025-05-22 20:19:26.620,-0.24
2025-05-22 20:19:26.799,-0.24
2025-05-22 20:19:26.980,-0.24
2025-05-22 20:19:27.100,-0.29
2025-05-22 20:19:27.220,-0.24
2025-05-22 20:19:27.399,-0.24
2025-05-22 20:19:27.519,-0.24
2025-05-22 20:19:27.700,-0.29
2025-05-22 20:19:27.879,-0.24
2025-05-22 20:19:27.999,-0.29
2025-05-22 20:19:28.179,-0.24
2025-05-22 20:19:28.299,-0.24
2025-05-22 20:19:28.479,-0.24
2025-05-22 20:19:28.599,-0.29
2025-05-22 20:19:28.780,-0.29
2025-05-22 20:19:28.960,-0.24
2025-05-22 20:19:29.079,-0.24
2025-05-22 20:19:29.260,-0.29
2025-05-22 20:19:29.380,-0.24
2025-05-22 20:19:29.559,-0.34
2025-05-22 20:19:29.679,-0.24
2025-05-22 20:19:29.860,-0.24
2025-05-22 20:19:29.980,-0.29
2025-05-22 20:19:30.160,-0.29
2025-05-22 20:19:30.339,-0.29
2025-05-22 20:19:30.460,-0.29
2025-05-22 20:19:30.639,-0.24
2025-05-22 20:19:30.760,-0.29
2025-05-22 20:19:30.939,-0.24
2025-05-22 20:19:31.060,-0.29
2025-05-22 20:19:31.239,-0.29
2025-05-22 20:19:31.359,-0.29
2025-05-22 20:19:31.539,-0.29
2025-05-22 20:19:31.659,-0.29
2025-05-22 20:19:31.839,-0.24
2025-05-22 20:19:32.020,-0.29
2025-05-22 20:19:32.140,-0.29
2025-05-22 20:19:32.320,-0.29
2025-05-22 20:19:32.439,-0.24
2025-05-22 20:19:32.620,-0.29
2025-05-22 20:19:32.739,-0.29
2025-05-22 20:19:32.920,-0.24
2025-05-22 20:19:33.100,-0.29
2025-05-22 20:19:33.220,-0.24
2025-05-22 20:19:33.399,-0.29
2025-05-22 20:19:33.520,-0.29
2025-05-22 20:19:33.699,-0.29
2025-05-22 20:19:33.819,-0.29
2025-05-22 20:19:34.000,-0.24
2025-05-22 20:19:34.120,-0.29
2025-05-22 20:19:34.299,-0.29
2025-05-22 20:19:34.480,-0.29
2025-05-22 20:19:34.600,-0.29
2025-05-22 20:19:34.780,-0.29
2025-05-22 20:19:34.900,-0.24
2025-05-22 20:19:35.080,-0.29
2025-05-22 20:19:35.199,-0.24
2025-05-22 20:19:35.380,-0.24
2025-05-22 20:19:35.499,-0.24
2025-05-22 20:19:35.680,-0.29
2025-05-22 20:19:35.859,-0.29
2025-05-22 20:19:35.979,-0.29
2025-05-22 20:19:36.160,-0.24
2025-05-22 20:19:36.279,-0.24
2025-05-22 20:19:36.460,-0.29
2025-05-22 20:19:36.580,-0.24
2025-05-22 20:19:36.759,-0.24
2025-05-22 20:19:36.939,-0.29
2025-05-22 20:19:37.060,-0.29
2025-05-22 20:19:37.239,-0.24
2025-05-22 20:19:37.359,-0.29
2025-05-22 20:19:37.540,-0.29
2025-05-22 20:19:37.720,-0.24
2025-05-22 20:19:37.839,-0.29
2025-05-22 20:19:37.960,-0.24
2025-05-22 20:19:38.139,-0.29
2025-05-22 20:19:38.319,-0.29
2025-05-22 20:19:38.439,-0.24
2025-05-22 20:19:38.619,-0.24
2025-05-22 20:19:38.739,-0.24
2025-05-22 20:19:38.919,-0.29
2025-05-22 20:19:39.039,-0.29
2025-05-22 20:19:39.220,-0.29
2025-05-22 20:19:39.339,-0.29
2025-05-22 20:19:39.520,-0.29
2025-05-22 20:19:39.699,-0.29
2025-05-22 20:19:39.820,-0.29
2025-05-22 20:19:39.999,-0.29
2025-05-22 20:19:40.179,-0.29
2025-05-22 20:19:40.299,-0.29
2025-05-22 20:19:40.420,-0.24
2025-05-22 20:19:40.631,-0.29
2025-05-22 20:19:40.719,-0.24
2025-05-22 20:19:40.899,-0.29
2025-05-22 20:19:41.019,-0.29
2025-05-22 20:19:41.199,-0.24
2025-05-22 20:19:41.380,-0.24
2025-05-22 20:19:41.499,-0.24
2025-05-22 20:19:41.680,-0.29
2025-05-22 20:19:41.799,-0.24
2025-05-22 20:19:41.980,-0.29
2025-05-22 20:19:42.159,-0.29
2025-05-22 20:19:42.280,-0.29
2025-05-22 20:19:42.459,-0.29
2025-05-22 20:19:42.639,-0.24
2025-05-22 20:19:42.759,-0.19
2025-05-22 20:19:42.879,-0.29
2025-05-22 20:19:43.059,-0.24
2025-05-22 20:19:43.179,-0.29
2025-05-22 20:19:43.359,-0.29
2025-05-22 20:19:43.539,-0.29
2025-05-22 20:19:43.660,-0.24
2025-05-22 20:19:43.839,-0.29
2025-05-22 20:19:43.959,-0.29
2025-05-22 20:19:44.139,-0.29
2025-05-22 20:19:44.259,-0.24
2025-05-22 20:19:44.439,-0.29
2025-05-22 20:19:44.559,-0.29
2025-05-22 20:19:44.739,-0.29
2025-05-22 20:19:44.919,-0.29
2025-05-22 20:19:45.039,-0.24
2025-05-22 20:19:45.219,-0.24
2025-05-22 20:19:45.339,-0.29
2025-05-22 20:19:45.520,-0.24
2025-05-22 20:19:45.639,-0.29
2025-05-22 20:19:45.819,-0.29
2025-05-22 20:19:45.939,-0.24
2025-05-22 20:19:46.119,-0.29
2025-05-22 20:19:46.299,-0.29
2025-05-22 20:19:46.420,-0.24
2025-05-22 20:19:46.599,-0.29
2025-05-22 20:19:46.719,-0.29
2025-05-22 20:19:46.900,-0.29
2025-05-22 20:19:47.020,-0.24
2025-05-22 20:19:47.200,-0.29
2025-05-22 20:19:47.320,-0.29
2025-05-22 20:19:47.499,-0.24
2025-05-22 20:19:47.679,-0.24
2025-05-22 20:19:47.800,-0.29
2025-05-22 20:19:47.979,-0.29
2025-05-22 20:19:48.099,-0.24
2025-05-22 20:19:48.279,-0.29
2025-05-22 20:19:48.399,-0.29
2025-05-22 20:19:48.579,-0.24
2025-05-22 20:19:48.760,-0.24
2025-05-22 20:19:48.879,-0.29
2025-05-22 20:19:49.060,-0.29
2025-05-22 20:19:49.179,-0.29
2025-05-22 20:19:49.359,-0.29
2025-05-22 20:19:49.482,-0.29
2025-05-22 20:19:49.659,-0.24
2025-05-22 20:19:49.839,-0.29
2025-05-22 20:19:49.959,-0.29
2025-05-22 20:19:50.139,-0.29
2025-05-22 20:19:50.259,-0.29
2025-05-22 20:19:50.439,-0.29
2025-05-22 20:19:50.560,-0.24
2025-05-22 20:19:50.739,-0.24
2025-05-22 20:19:50.859,-0.24
2025-05-22 20:19:51.039,-0.29
2025-05-22 20:19:51.160,-0.29
2025-05-22 20:19:51.339,-0.29
2025-05-22 20:19:51.519,-0.24
2025-05-22 20:19:51.639,-0.24
2025-05-22 20:19:51.819,-0.24
2025-05-22 20:19:51.939,-0.29
2025-05-22 20:19:52.119,-0.29
2025-05-22 20:19:52.239,-0.29
2025-05-22 20:19:52.419,-0.29
2025-05-22 20:19:52.539,-0.29
2025-05-22 20:19:52.779,-0.29
2025-05-22 20:19:52.840,-0.24
2025-05-22 20:19:53.079,-0.29
2025-05-22 20:19:53.199,-0.29
2025-05-22 20:19:53.320,-0.29
2025-05-22 20:19:53.499,-0.24
2025-05-22 20:19:53.619,-0.24
2025-05-22 20:19:53.799,-0.29
2025-05-22 20:19:53.919,-0.29
2025-05-22 20:19:54.100,-0.24
2025-05-22 20:19:54.219,-0.29
2025-05-22 20:19:54.400,-0.24
2025-05-22 20:19:54.579,-0.29
2025-05-22 20:19:54.699,-0.29
2025-05-22 20:19:54.879,-0.24
2025-05-22 20:19:54.999,-0.29
2025-05-22 20:19:55.180,-0.29
2025-05-22 20:19:55.359,-0.29
2025-05-22 20:19:55.540,-0.29
2025-05-22 20:19:55.600,-0.29
2025-05-22 20:19:55.779,-0.29
2025-05-22 20:19:55.900,-0.29
2025-05-22 20:19:56.079,-0.29
2025-05-22 20:19:56.259,-0.29
2025-05-22 20:19:56.379,-0.24
2025-05-22 20:19:56.559,-0.29
2025-05-22 20:19:56.679,-0.29
2025-05-22 20:19:56.859,-0.29
2025-05-22 20:19:56.980,-0.24
2025-05-22 20:19:57.159,-0.29
2025-05-22 20:19:57.339,-0.29
2025-05-22 20:19:57.459,-0.24
2025-05-22 20:19:57.639,-0.24
2025-05-22 20:19:57.759,-0.29
2025-05-22 20:19:58.000,-0.24
2025-05-22 20:19:58.060,-0.29
2025-05-22 20:19:58.239,-0.29
2025-05-22 20:19:58.359,-0.29
2025-05-22 20:19:58.540,-0.24
2025-05-22 20:19:58.719,-0.24
2025-05-22 20:19:58.839,-0.29
2025-05-22 20:19:59.019,-0.29
2025-05-22 20:19:59.139,-0.24
2025-05-22 20:19:59.319,-0.29
2025-05-22 20:19:59.439,-0.29
2025-05-22 20:19:59.619,-0.24
2025-05-22 20:19:59.800,-0.29
2025-05-22 20:19:59.919,-0.24
2025-05-22 20:20:00.099,-0.24
2025-05-22 20:20:00.219,-0.24
2025-05-22 20:20:00.399,-0.29
2025-05-22 20:20:00.519,-0.29
2025-05-22 20:20:00.699,-0.29
2025-05-22 20:20:00.879,-0.24
2025-05-22 20:20:01.000,-0.29
2025-05-22 20:20:01.179,-0.29
2025-05-22 20:20:01.299,-0.29
2025-05-22 20:20:01.479,-0.29
2025-05-22 20:20:01.599,-0.24
2025-05-22 20:20:01.779,-0.29
2025-05-22 20:20:01.959,-0.29
2025-05-22 20:20:02.079,-0.24
2025-05-23 10:55:30.889,-0.19
2025-05-23 10:55:31.067,-0.24
2025-05-23 10:55:31.283,-0.24
2025-05-23 10:55:31.427,-0.24
2025-05-23 10:55:31.547,-0.24
2025-05-23 10:55:31.727,-0.19
2025-05-23 10:55:31.847,-0.24
2025-05-23 10:55:32.027,-0.24
2025-05-23 10:55:32.147,-0.24
2025-05-23 10:55:32.328,-0.24
2025-05-23 10:55:32.448,-0.24
2025-05-23 10:55:32.628,-0.24
2025-05-23 10:55:32.808,-0.24
2025-05-23 10:55:32.928,-0.24
2025-05-23 10:55:33.108,-0.24
2025-05-23 10:55:33.228,-0.24
2025-05-23 10:55:33.408,-0.24
2025-05-23 10:55:33.528,-0.24
2025-05-23 10:55:33.708,-0.24
2025-05-23 10:55:33.888,-0.24
2025-05-23 10:55:34.008,-0.24
2025-05-23 10:55:34.188,-0.19
2025-05-23 10:55:34.308,-0.24
2025-05-23 10:55:34.488,-0.24
2025-05-23 10:55:34.608,-0.24
2025-05-23 10:55:34.788,-0.24
2025-05-23 10:55:34.907,-0.24
2025-05-23 10:55:35.088,-0.24
2025-05-23 10:55:35.268,-0.24
2025-05-23 10:55:35.388,-0.24
2025-05-23 10:55:35.568,-0.19
2025-05-23 10:55:35.689,-0.24
2025-05-23 10:55:35.869,-0.24
2025-05-23 10:55:35.988,-0.24
2025-05-23 10:55:36.168,-0.24
2025-05-23 10:55:36.348,-0.24
2025-05-23 10:55:36.468,-0.24
2025-05-23 10:55:36.647,-0.24
2025-05-23 10:55:36.767,-0.24
2025-05-23 10:55:36.948,-0.24
2025-05-23 10:55:37.068,-0.24
2025-05-23 10:55:37.248,-0.24
2025-05-23 10:55:37.368,-0.24
2025-05-23 10:55:37.549,-0.24
2025-05-23 10:55:37.728,-0.24
2025-05-23 10:55:37.848,-0.24
2025-05-23 10:55:38.028,-0.24
2025-05-23 10:55:38.148,-0.24
2025-05-23 10:55:38.328,-0.24
2025-05-23 10:55:38.448,-0.24
2025-05-23 10:55:38.629,-0.24
2025-05-23 10:55:38.748,-0.24
2025-05-23 10:55:38.928,-0.24
2025-05-23 10:55:39.048,-0.19
2025-05-23 10:55:39.229,-0.24
2025-05-23 10:55:39.408,-0.24
2025-05-23 10:55:39.528,-0.24
2025-05-23 10:55:39.708,-0.19
2025-05-23 10:55:39.828,-0.24
2025-05-23 10:55:40.008,-0.24
2025-05-23 10:55:40.129,-0.24
2025-05-23 10:55:40.308,-0.24
2025-05-23 10:55:40.434,-0.24
2025-05-23 10:55:40.609,-0.24
2025-05-23 10:55:40.788,-0.24
2025-05-23 10:55:40.907,-0.24
2025-05-23 10:55:41.088,-0.24
2025-05-23 10:55:41.207,-0.24
2025-05-23 10:55:41.387,-0.24
2025-05-23 10:55:41.508,-0.24
2025-05-23 10:55:41.688,-0.24
2025-05-23 10:55:41.809,-0.24
2025-05-23 10:55:41.988,-0.24
2025-05-23 10:55:42.168,-0.19
2025-05-23 10:55:42.288,-0.24
2025-05-23 10:55:42.468,-0.24
2025-05-23 10:55:42.588,-0.24
2025-05-23 10:55:42.768,-0.24
2025-05-23 10:55:42.888,-0.24
2025-05-23 10:55:43.068,-0.24
2025-05-23 10:55:43.248,1.19
2025-05-23 10:55:43.368,20.88
2025-05-23 10:55:43.548,18.89
2025-05-23 10:55:43.668,24.35
2025-05-23 10:55:43.848,27.25
2025-05-23 10:55:43.969,27.71
2025-05-23 10:55:44.148,27.95
2025-05-23 10:55:44.268,28.78
2025-05-23 10:55:44.448,29.26
2025-05-23 10:55:44.628,30.0
2025-05-23 10:55:44.755,29.88
2025-05-23 10:55:44.927,30.0
2025-05-23 10:55:45.047,29.63
2025-05-23 10:55:45.228,29.63
2025-05-23 10:55:45.348,30.25
2025-05-23 10:55:45.528,32.56
2025-05-23 10:55:45.648,31.26
2025-05-23 10:55:45.829,30.25
2025-05-23 10:55:45.948,27.71
2025-05-23 10:55:46.128,24.67
2025-05-23 10:55:46.308,25.99
2025-05-23 10:55:46.427,22.68
2025-05-23 10:55:46.609,25.66
2025-05-23 10:55:46.727,25.22
2025-05-23 10:55:46.907,22.98
2025-05-23 10:55:47.027,20.68
2025-05-23 10:55:47.207,20.4
2025-05-23 10:55:47.388,19.26
2025-05-23 10:55:47.508,22.37
2025-05-23 10:55:47.689,23.5
2025-05-23 10:55:47.808,24.14
2025-05-23 10:55:47.988,24.24
2025-05-23 10:55:48.108,23.93
2025-05-23 10:55:48.287,23.93
2025-05-23 10:55:48.408,24.24
2025-05-23 10:55:48.587,24.35
2025-05-23 10:55:48.709,24.67
2025-05-23 10:55:48.889,25.33
2025-05-23 10:55:49.068,24.57
2025-05-23 10:55:49.188,23.82
2025-05-23 10:55:49.368,24.78
2025-05-23 10:55:49.488,24.57
2025-05-23 10:55:49.668,24.46
2025-05-23 10:55:49.788,24.46
2025-05-23 10:55:49.968,24.89
2025-05-23 10:55:50.090,25.99
2025-05-23 10:55:50.268,26.79
2025-05-23 10:55:50.448,27.13
2025-05-23 10:55:50.568,27.25
2025-05-23 10:55:50.747,27.48
2025-05-23 10:55:50.868,27.83
2025-05-23 10:55:51.048,28.18
2025-05-23 10:55:51.168,28.78
2025-05-23 10:55:51.348,29.38
2025-05-23 10:55:51.468,29.63
2025-05-23 10:55:51.648,29.63
2025-05-23 10:55:51.829,29.38
2025-05-23 10:55:51.948,29.63
2025-05-23 10:55:52.128,30.12
2025-05-23 10:55:52.248,30.5
2025-05-23 10:55:52.428,31.0
2025-05-23 10:55:52.548,31.26
2025-05-23 10:55:52.728,31.13
2025-05-23 10:55:52.908,31.0
2025-05-23 10:55:53.028,31.13
2025-05-23 10:55:53.209,31.13
2025-05-23 10:55:53.328,31.26
2025-05-23 10:55:53.508,31.39
2025-05-23 10:55:53.628,31.52
2025-05-23 10:55:53.808,31.52
2025-05-23 10:55:53.928,31.65
